cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WSETLV0010103	742	18	711	50449	57
WSETLV0010104	710	22	662	29192	38
WSETLV0010105	249	39	371.5	41857	90
WSETLV0010106	535	5	1339.5	173736	118
WSETLV0010107	1099	3	1129.5	139782	108
WSETLV0010108	773	44	557	46549	58
WSETLV0010109	1023	22	662	29192	38
WSETLV0010111	1405	19	762	74309	85
WSETLV0010112	2004	34	1067	121013	101
WSETLV0010114	614	31	931	57903	51
WSETLV0010115	1275	34	1067	121013	101
WSETLV0010117	1360	45	476	24171	43
WSETLV0010119	565	19	762	74309	85
WSETLV0010120	1029	35	787	93532	97
WSETLV0010121	679	33	819	103650	100
WSETLV0010122	980	40	639	56324	74
WSETLV0010123	639	34	1067	121013	101
WSETLV0010124	2015	8	1331	97851	64
WSETLV0010126	1168	6	1662	162158	87
WSETLV0010127	2032	30	1212	130854	96
WSETLV0010128	1353	30	1212	130854	96
WSETLV0010129	562	32	610.5	60613	80
WSETLV0010130	380	39	371.5	41857	90
WSETLV0010132	1664	14	767	47027	53
WSETLV0010133	1810	28	1192	140861	98
WSETLV0010134	1012	20	526	82284	108
WSETLV0010135	678	41	358	5907	15
WSETLV0010136	735	13	737.5	75624	86
WSETLV0010137	535	30	1212	130854	96
WSETLV0010138	2536	13	737.5	75624	86
WSETLV0010139	1517	16	710.5	24235	32
WSETLV0010141	537	22	662	29192	38
WSETLV0010142	712	20	526	82284	108
WSETLV0010143	708	19	762	74309	85
WSETLV0010144	862	12	541	35705	54
WSETLV0010146	2434	39	371.5	41857	90
WSETLV0010148	1020	16	710.5	24235	32
WSETLV0010149	877	13	737.5	75624	86
WSETLV0010150	1287	32	610.5	60613	80
WSETLV0010151	917	19	762	74309	85
WSETLV0010152	1559	8	1331	97851	64
WSETLV0010153	1700	30	1212	130854	96
WSETLV0010154	1315	8	1331	97851	64
WSETLV0010155	429	37	422	12858	28
WSETLV0010159	852	20	526	82284	108
WSETLV0010160	464	39	371.5	41857	90
WSETLV0010162	598	6	1662	162158	87
WSETLV0010163	502	45	476	24171	43
WSETLV0010164	1778	13	737.5	75624	86
WSETLV0010165	1066	31	931	57903	51
WSETLV0010166	1647	17	844	84811	80
WSETLV0010167	1560	29	1001	78394	57
WSETLV0010168	927	21	578	46864	71
WSETLV0010169	755	36	783.5	35009	40
WSETLV0010170	584	44	557	46549	58
WSETLV0010171	494	19	762	74309	85
WSETLV0010172	799	36	783.5	35009	40
WSETLV0010173	2604	9	1268.5	56424	42
WSETLV0010174	884	16	710.5	24235	32
WSETLV0010175	1009	36	783.5	35009	40
WSETLV0010176	4510	17	844	84811	80
WSETLV0010177	1089	12	541	35705	54
WSETLV0010178	1056	13	737.5	75624	86
WSETLV0010179	885	28	1192	140861	98
WSETLV0010180	2652	28	1192	140861	98
WSETLV0010183	3050	8	1331	97851	64
WSETLV0010184	1514	31	931	57903	51
WSETLV0010185	720	14	767	47027	53
WSETLV0010186	2667	17	844	84811	80
WSETLV0010187	686	2	686	52725	63
WSETLV0010188	1038	19	762	74309	85
WSETLV0010190	1726	16	710.5	24235	32
WSETLV0010191	844	14	767	47027	53
WSETLV0010192	958	45	476	24171	43
WSETLV0010194	1042	31	931	57903	51
WSETLV0010195	524	20	526	82284	108
WSETLV0010196	514	45	476	24171	43
WSETLV0010198	568	14	767	47027	53
WSETLV0010199	386	15	398	29634	68
WSETLV0010200	553	19	762	74309	85
WSETLV0010201	701	18	711	50449	57
WSETLV0010202	860	36	783.5	35009	40
WSETLV0010203	476	15	398	29634	68
WSETLV0010204	402	45	476	24171	43
WSETLV0010205	524	43	489.5	15204	22
WSETLV0010206	605	45	476	24171	43
WSETLV0010207	2289	10	857.5	88011	78
WSETLV0010208	291	45	476	24171	43
WSETLV0010209	454	14	767	47027	53
WSETLV0010210	591	19	762	74309	85
WSETLV0010214	393	15	398	29634	68
WSETLV0010215	1212	18	711	50449	57
WSETLV0010216	962	23	459	36891	71
WSETLV0010217	1197	6	1662	162158	87
WSETLV0010218	346	39	371.5	41857	90
WSETLV0010219	763	21	578	46864	71
WSETLV0010220	189	45	476	24171	43
WSETLV0010221	783	19	762	74309	85
WSETLV0010222	2732	2	686	52725	63
WSETLV0010224	902	26	1096	128756	97
WSETLV0010225	554	23	459	36891	71
WSETLV0010226	1805	36	783.5	35009	40
WSETLV0010227	1332	9	1268.5	56424	42
WSETLV0010229	909	19	762	74309	85
WSETLV0010230	2120	28	1192	140861	98
WSETLV0010231	4122	8	1331	97851	64
WSETLV0010234	749	2	686	52725	63
WSETLV0010235	1237	18	711	50449	57
WSETLV0010236	597	10	857.5	88011	78
WSETLV0010237	510	21	578	46864	71
WSETLV0010238	431	14	767	47027	53
WSETLV0010239	1267	13	737.5	75624	86
WSETLV0010240	298	45	476	24171	43
WSETLV0010241	411	7	1204	128168	80
WSETLV0010245	448	12	541	35705	54
WSETLV0010246	1263	14	767	47027	53
WSETLV0010247	1404	28	1192	140861	98
WSETLV0010249	763	28	1192	140861	98
WSETLV0010250	1681	28	1192	140861	98
WSETLV0010251	509	4	302	20392	56
WSETLV0010252	883	16	710.5	24235	32
WSETLV0010253	1226	28	1192	140861	98
WSETLV0010256	3711	3	1129.5	139782	108
WSETLV0010257	1344	34	1067	121013	101
WSETLV0010259	949	19	762	74309	85
WSETLV0010260	1223	21	578	46864	71
WSETLV0010262	321	8	1331	97851	64
WSETLV0010264	1314	18	711	50449	57
WSETLV0010265	2686	8	1331	97851	64
WSETLV0010266	1110	8	1331	97851	64
WSETLV0010267	359	40	639	56324	74
WSETLV0010268	1079	8	1331	97851	64
WSETLV0010269	813	8	1331	97851	64
WSETLV0010270	2368	17	844	84811	80
WSETLV0010272	668	18	711	50449	57
WSETLV0010273	1419	13	737.5	75624	86
WSETLV0010274	1293	18	711	50449	57
WSETLV0010275	812	22	662	29192	38
WSETLV0010276	1778	40	639	56324	74
WSETLV0010277	190	4	302	20392	56
WSETLV0010278	1081	8	1331	97851	64
WSETLV0010279	1828	29	1001	78394	57
WSETLV0010280	1296	29	1001	78394	57
WSETLV0010281	334	23	459	36891	71
WSETLV0010282	567	22	662	29192	38
WSETLV0010283	527	39	371.5	41857	90
WSETLV0010284	1236	44	557	46549	58
WSETLV0010285	527	16	710.5	24235	32
WSETLV0010286	1564	22	662	29192	38
WSETLV0010287	632	2	686	52725	63
WSETLV0010288	1213	22	662	29192	38
WSETLV0010290	1334	22	662	29192	38
WSETLV0010291	785	12	541	35705	54
WSETLV0010292	978	18	711	50449	57
WSETLV0010293	979	40	639	56324	74
WSETLV0010294	208	21	578	46864	71
WSETLV0010295	2918	5	1339.5	173736	118
WSETLV0010296	1087	14	767	47027	53
WSETLV0010297	942	13	737.5	75624	86
WSETLV0010298	918	32	610.5	60613	80
WSETLV0010299	880	35	787	93532	97
WSETLV0010300	1247	8	1331	97851	64
WSETLV0010301	857	36	783.5	35009	40
WSETLV0010302	197	2	686	52725	63
WSETLV0010304	528	22	662	29192	38
WSETLV0010305	966	30	1212	130854	96
WSETLV0010306	352	41	358	5907	15
WSETLV0010307	930	22	662	29192	38
WSETLV0010308	1151	16	710.5	24235	32
WSETLV0010309	649	13	737.5	75624	86
WSETLV0010310	1618	13	737.5	75624	86
WSETLV0010311	830	12	541	35705	54
WSETLV0010312	748	18	711	50449	57
WSETLV0010313	1388	14	767	47027	53
WSETLV0010315	531	17	844	84811	80
WSETLV0010316	620	21	578	46864	71
WSETLV0010317	1142	39	371.5	41857	90
WSETLV0010318	1050	33	819	103650	100
WSETLV0010320	1865	28	1192	140861	98
WSETLV0010321	1152	2	686	52725	63
WSETLV0010322	4584	10	857.5	88011	78
WSETLV0010323	911	27	941.5	70842	60
WSETLV0010324	651	13	737.5	75624	86
WSETLV0010326	931	15	398	29634	68
WSETLV0010327	1355	42	449	33724	35
WSETLV0010329	2414	17	844	84811	80
WSETLV0010330	506	44	557	46549	58
WSETLV0010332	2589	9	1268.5	56424	42
WSETLV0010333	1236	27	941.5	70842	60
WSETLV0010334	2003	44	557	46549	58
WSETLV0010335	564	15	398	29634	68
WSETLV0010336	4012	29	1001	78394	57
WSETLV0010337	1421	35	787	93532	97
WSETLV0010338	1510	26	1096	128756	97
WSETLV0010340	5233	35	787	93532	97
WSETLV0010341	907	1	719	47160	43
WSETLV0010343	472	15	398	29634	68
WSETLV0010344	768	21	578	46864	71
WSETLV0010345	824	17	844	84811	80
WSETLV0010346	467	4	302	20392	56
WSETLV0010347	1309	21	578	46864	71
WSETLV0010348	1816	4	302	20392	56
WSETLV0010349	975	38	914.5	77933	80
WSETLV0010350	535	11	333.5	19598	52
WSETLV0010351	1043	31	931	57903	51
WSETLV0010352	1208	22	662	29192	38
WSETLV0010353	395	22	662	29192	38
WSETLV0010354	1198	18	711	50449	57
WSETLV0010355	1109	19	762	74309	85
WSETLV0010356	1206	13	737.5	75624	86
WSETLV0010358	710	16	710.5	24235	32
WSETLV0010359	1111	18	711	50449	57
WSETLV0010360	1971	28	1192	140861	98
WSETLV0010361	1636	8	1331	97851	64
WSETLV0010362	1400	8	1331	97851	64
WSETLV0010363	1708	2	686	52725	63
WSETLV0010364	256	11	333.5	19598	52
WSETLV0010366	809	19	762	74309	85
WSETLV0010367	906	19	762	74309	85
WSETLV0010369	721	21	578	46864	71
WSETLV0010371	980	18	711	50449	57
WSETLV0010372	308	21	578	46864	71
WSETLV0010374	1402	19	762	74309	85
WSETLV0010378	1481	2	686	52725	63
WSETLV0010379	2645	17	844	84811	80
WSETLV0010380	1206	38	914.5	77933	80
WSETLV0010381	1297	19	762	74309	85
WSETLV0010382	902	30	1212	130854	96
WSETLV0010383	457	21	578	46864	71
WSETLV0011001	806	15	398	29634	68
WSETLV0011002	2025	34	1067	121013	101
WSETLV0011004	754	31	931	57903	51
WSETLV0011005	343	19	762	74309	85
WSETLV0011009	1889	8	1331	97851	64
WSETLV0011011	1041	28	1192	140861	98
WSETLV0011012	1257	35	787	93532	97
WSETLV0011013	557	13	737.5	75624	86
WSETLV0011015	521	45	476	24171	43
WSETLV0011016	2374	10	857.5	88011	78
WSETLV0011017	1267	1	719	47160	43
WSETLV0011018	1176	8	1331	97851	64
WSETLV0011022	753	26	1096	128756	97
WSETLV0011023	1350	8	1331	97851	64
WSETLV0011024	998	38	914.5	77933	80
WSETLV0011026	1397	8	1331	97851	64
WSETLV0011027	856	38	914.5	77933	80
WSETLV0011029	1390	9	1268.5	56424	42
WSETLV0011030	1090	36	783.5	35009	40
WSETLV0011031	927	14	767	47027	53
WSETLV0011032	538	38	914.5	77933	80
WSETLV0011033	1770	19	762	74309	85
WSETLV0011034	1884	17	844	84811	80
WSETLV0011035	2233	27	941.5	70842	60
WSETLV0011037	850	38	914.5	77933	80
WSETLV0011038	711	16	710.5	24235	32
WSETLV0011039	793	19	762	74309	85
WSETLV0011043	797	43	489.5	15204	22
WSETLV0011044	1219	31	931	57903	51
WSETLV0011045	843	26	1096	128756	97
WSETLV0011046	2601	26	1096	128756	97
WSETLV0011047	3176	18	711	50449	57
WSETLV0011048	409	23	459	36891	71
WSETLV0011049	349	45	476	24171	43
WSETLV0011050	343	39	371.5	41857	90
WSETLV0011051	1343	13	737.5	75624	86
WSETLV0011053	835	15	398	29634	68
WSETLV0011054	731	15	398	29634	68
WSETLV0011055	212	15	398	29634	68
WSETLV0011057	682	13	737.5	75624	86
WSETLV0011058	2680	28	1192	140861	98
WSETLV0011059	363	22	662	29192	38
WSETLV0011060	780	16	710.5	24235	32
WSETLV0011061	374	41	358	5907	15
WSETLV0011062	4543	29	1001	78394	57
WSETLV0011063	994	13	737.5	75624	86
WSETLV0011064	1255	23	459	36891	71
WSETLV0011066	153	23	459	36891	71
WSETLV0011067	1273	31	931	57903	51
WSETLV0011068	992	31	931	57903	51
WSETLV0011069	2947	29	1001	78394	57
WSETLV0011070	2289	30	1212	130854	96
WSETLV0011071	723	45	476	24171	43
WSETLV0011072	939	13	737.5	75624	86
WSETLV0011073	2693	29	1001	78394	57
WSETLV0011074	1390	13	737.5	75624	86
WSETLV0011075	459	39	371.5	41857	90
WSETLV0011078	1359	37	422	12858	28
WSETLV0011079	2800	7	1204	128168	80
WSETLV0011080	468	23	459	36891	71
WSETLV0011081	2500	36	783.5	35009	40
WSETLV0011083	1208	38	914.5	77933	80
WSETLV0011084	1470	14	767	47027	53
WSETLV0011085	290	44	557	46549	58
WSETLV0011087	555	19	762	74309	85
WSETLV0011089	2694	33	819	103650	100
WSETLV0011091	252	9	1268.5	56424	42
WSETLV0011092	623	14	767	47027	53
WSETLV0011096	1280	29	1001	78394	57
WSETLV0011097	1685	36	783.5	35009	40
WSETLV0011098	621	36	783.5	35009	40
WSETLV0011099	1207	35	787	93532	97
WSETLV0011100	283	20	526	82284	108
WSETLV0011101	884	30	1212	130854	96
WSETLV0011104	252	40	639	56324	74
WSETLV0011105	953	27	941.5	70842	60
WSETLV0011106	196	39	371.5	41857	90
WSETLV0011107	990	28	1192	140861	98
WSETLV0011108	1062	36	783.5	35009	40
WSETLV0011109	4408	6	1662	162158	87
WSETLV0011110	1850	27	941.5	70842	60
WSETLV0011111	950	45	476	24171	43
WSETLV0011112	662	26	1096	128756	97
WSETLV0011113	484	20	526	82284	108
WSETLV0011115	788	25	422.5	18412	40
WSETLV0011116	1486	10	857.5	88011	78
WSETLV0011117	296	20	526	82284	108
WSETLV0011118	3004	26	1096	128756	97
WSETLV0011119	1640	31	931	57903	51
WSETLV0011121	1327	8	1331	97851	64
WSETLV0011123	312	15	398	29634	68
WSETLV0011124	2108	30	1212	130854	96
WSETLV0011126	700	46	323	18263	35
WSETLV0011127	481	23	459	36891	71
WSETLV0011128	568	16	710.5	24235	32
WSETLV0011129	309	15	398	29634	68
WSETLV0011130	1261	14	767	47027	53
WSETLV0011132	1820	8	1331	97851	64
WSETLV0011134	845	14	767	47027	53
WSETLV0011135	870	19	762	74309	85
WSETLV0011136	648	28	1192	140861	98
WSETLV0011137	994	28	1192	140861	98
WSETLV0011138	1563	28	1192	140861	98
WSETLV0011139	498	39	371.5	41857	90
WSETLV0011140	1629	28	1192	140861	98
WSETLV0011141	1153	2	686	52725	63
WSETLV0011142	686	26	1096	128756	97
WSETLV0011143	1706	26	1096	128756	97
WSETLV0011144	1322	13	737.5	75624	86
WSETLV0011145	1275	18	711	50449	57
WSETLV0011146	316	46	323	18263	35
WSETLV0011147	446	20	526	82284	108
WSETLV0011148	818	12	541	35705	54
WSETLV0011149	807	21	578	46864	71
WSETLV0011150	1083	12	541	35705	54
WSETLV0011152	347	21	578	46864	71
WSETLV0011154	1223	16	710.5	24235	32
WSETLV0011156	445	15	398	29634	68
WSETLV0011158	1226	38	914.5	77933	80
WSETLV0011159	751	39	371.5	41857	90
WSETLV0011160	1157	18	711	50449	57
WSETLV0011161	1125	26	1096	128756	97
WSETLV0011163	1165	31	931	57903	51
WSETLV0011164	1753	38	914.5	77933	80
WSETLV0011165	1624	13	737.5	75624	86
WSETLV0011166	982	34	1067	121013	101
WSETLV0011168	1954	18	711	50449	57
WSETLV0011169	931	31	931	57903	51
WSETLV0011170	954	16	710.5	24235	32
WSETLV0011171	1413	29	1001	78394	57
WSETLV0011172	668	39	371.5	41857	90
WSETLV0011173	398	33	819	103650	100
WSETLV0011174	1380	31	931	57903	51
WSETLV0011175	337	22	662	29192	38
WSETLV0011176	790	43	489.5	15204	22
WSETLV0011177	964	8	1331	97851	64
WSETLV0011178	858	23	459	36891	71
WSETLV0011179	1103	18	711	50449	57
WSETLV0011181	1699	28	1192	140861	98
WSETLV0011182	2459	8	1331	97851	64
WSETLV0011184	1433	19	762	74309	85
WSETLV0011186	2991	8	1331	97851	64
WSETLV0011188	929	15	398	29634	68
WSETLV0011190	1024	14	767	47027	53
WSETLV0011191	3822	5	1339.5	173736	118
WSETLV0011192	814	22	662	29192	38
WSETLV0011193	433	17	844	84811	80
WSETLV0011194	368	14	767	47027	53
WSETLV0011195	810	23	459	36891	71
WSETLV0011196	824	31	931	57903	51
WSETLV0011198	407	39	371.5	41857	90
WSETLV0011202	747	14	767	47027	53
WSETLV0011203	765	27	941.5	70842	60
WSETLV0011204	921	28	1192	140861	98
WSETLV0011206	256	1	719	47160	43
WSETLV0011207	298	39	371.5	41857	90
WSETLV0011209	264	4	302	20392	56
WSETLV0011210	1928	28	1192	140861	98
WSETLV0011212	525	23	459	36891	71
WSETLV0011213	767	14	767	47027	53
WSETLV0011214	499	13	737.5	75624	86
WSETLV0011215	615	15	398	29634	68
WSETLV0011216	543	18	711	50449	57
WSETLV0011218	1799	28	1192	140861	98
WSETLV0011219	354	18	711	50449	57
WSETLV0011220	189	22	662	29192	38
WSETLV0011223	1758	32	610.5	60613	80
WSETLV0011224	1366	27	941.5	70842	60
WSETLV0011225	337	2	686	52725	63
WSETLV0011226	926	34	1067	121013	101
WSETLV0011227	530	31	931	57903	51
WSETLV0011229	584	14	767	47027	53
WSETLV0011230	406	13	737.5	75624	86
WSETLV0011232	1966	35	787	93532	97
WSETLV0011233	1224	30	1212	130854	96
WSETLV0011234	897	20	526	82284	108
WSETLV0011235	162	39	371.5	41857	90
WSETLV0011237	550	31	931	57903	51
WSETLV0011238	391	22	662	29192	38
WSETLV0011240	1362	19	762	74309	85
WSETLV0011241	756	12	541	35705	54
WSETLV0011243	553	19	762	74309	85
WSETLV0011244	715	34	1067	121013	101
WSETLV0011245	1521	18	711	50449	57
WSETLV0011247	555	44	557	46549	58
WSETLV0011249	1165	40	639	56324	74
WSETLV0011250	1042	44	557	46549	58
WSETLV0011251	687	14	767	47027	53
WSETLV0011252	201	39	371.5	41857	90
WSETLV0011253	175	23	459	36891	71
WSETLV0011255	477	12	541	35705	54
WSETLV0011256	2596	8	1331	97851	64
WSETLV0011257	1003	8	1331	97851	64
WSETLV0011258	1353	28	1192	140861	98
WSETLV0011259	254	39	371.5	41857	90
WSETLV0011260	1136	38	914.5	77933	80
WSETLV0011262	1335	8	1331	97851	64
WSETLV0011264	526	26	1096	128756	97
WSETLV0011265	1798	30	1212	130854	96
WSETLV0011266	262	21	578	46864	71
WSETLV0011267	758	23	459	36891	71
WSETLV0011269	1599	29	1001	78394	57
WSETLV0011270	352	4	302	20392	56
WSETLV0011271	999	17	844	84811	80
WSETLV0011272	1732	17	844	84811	80
WSETLV0011274	1705	35	787	93532	97
WSETLV0011276	1599	23	459	36891	71
WSETLV0011277	520	39	371.5	41857	90
WSETLV0011278	571	18	711	50449	57
WSETLV0011279	1814	38	914.5	77933	80
WSETLV0011281	747	17	844	84811	80
WSETLV0011282	396	44	557	46549	58
WSETLV0011283	948	18	711	50449	57
WSETLV0011284	1293	34	1067	121013	101
WSETLV0011285	357	15	398	29634	68
WSETLV0011286	655	3	1129.5	139782	108
WSETLV0011290	1021	12	541	35705	54
WSETLV0011291	2438	36	783.5	35009	40
WSETLV0011292	1258	19	762	74309	85
WSETLV0011294	180	39	371.5	41857	90
WSETLV0011295	1953	17	844	84811	80
WSETLV0011297	1259	26	1096	128756	97
WSETLV0011298	1463	13	737.5	75624	86
WSETLV0011299	377	21	578	46864	71
WSETLV0011300	553	20	526	82284	108
WSETLV0011302	440	18	711	50449	57
WSETLV0011303	1064	9	1268.5	56424	42
WSETLV0011305	407	15	398	29634	68
WSETLV0011306	430	25	422.5	18412	40
WSETLV0011308	3017	31	931	57903	51
WSETLV0011309	762	19	762	74309	85
WSETLV0011311	675	38	914.5	77933	80
WSETLV0011312	431	34	1067	121013	101
WSETLV0011313	1417	36	783.5	35009	40
WSETLV0011314	1347	13	737.5	75624	86
WSETLV0011315	2173	8	1331	97851	64
WSETLV0011316	1413	19	762	74309	85
WSETLV0011317	513	15	398	29634	68
WSETLV0011318	620	31	931	57903	51
WSETLV0011319	863	31	931	57903	51
WSETLV0011321	1188	32	610.5	60613	80
WSETLV0011322	2389	28	1192	140861	98
WSETLV0011323	1017	31	931	57903	51
WSETLV0011325	831	13	737.5	75624	86
WSETLV0011326	1028	35	787	93532	97
WSETLV0011327	2295	34	1067	121013	101
WSETLV0011328	1666	29	1001	78394	57
WSETLV0011329	3847	8	1331	97851	64
WSETLV0011330	959	8	1331	97851	64
WSETLV0011331	1488	8	1331	97851	64
WSETLV0011332	1903	34	1067	121013	101
WSETLV0011333	2311	5	1339.5	173736	118
WSETLV0011335	1693	8	1331	97851	64
WSETLV0011336	767	38	914.5	77933	80
WSETLV0011337	2885	3	1129.5	139782	108
WSETLV0011338	713	12	541	35705	54
WSETLV0011339	683	35	787	93532	97
WSETLV0011340	1319	22	662	29192	38
WSETLV0011341	2044	30	1212	130854	96
WSETLV0011342	1468	18	711	50449	57
WSETLV0011343	444	39	371.5	41857	90
WSETLV0011344	401	16	710.5	24235	32
WSETLV0011345	2577	19	762	74309	85
WSETLV0011346	1929	32	610.5	60613	80
WSETLV0011347	807	9	1268.5	56424	42
WSETLV0011348	617	11	333.5	19598	52
WSETLV0011349	705	34	1067	121013	101
WSETLV0011350	1991	21	578	46864	71
WSETLV0011352	646	23	459	36891	71
WSETLV0011353	1385	22	662	29192	38
WSETLV0011354	1054	40	639	56324	74
WSETLV0011355	1114	35	787	93532	97
WSETLV0011356	529	20	526	82284	108
WSETLV0011357	2810	38	914.5	77933	80
WSETLV0011358	1768	26	1096	128756	97
WSETLV0011359	675	25	422.5	18412	40
WSETLV0011360	338	15	398	29634	68
WSETLV0011361	2989	35	787	93532	97
WSETLV0011362	917	15	398	29634	68
WSETLV0011363	1275	28	1192	140861	98
WSETLV0011364	1428	34	1067	121013	101
WSETLV0011365	1518	13	737.5	75624	86
WSETLV0011366	1368	31	931	57903	51
WSETLV0011367	1050	45	476	24171	43
WSETLV0011368	916	20	526	82284	108
WSETLV0011370	2326	44	557	46549	58
WSETLV0011371	1032	13	737.5	75624	86
WSETLV0011372	2589	31	931	57903	51
WSETLV0011377	717	32	610.5	60613	80
WSETLV0011380	470	11	333.5	19598	52
WSETLV0011381	1120	1	719	47160	43
WSETLV0011382	1270	13	737.5	75624	86
WSETLV0011384	396	45	476	24171	43
