metacell_new,cell_type,N,frac,assigned_cell_type,assigned_frac
50,neuron_7,1,0.0222222222222222,neuron_14,0.933333333333333
50,digestive_filaments,1,0.0222222222222222,neuron_14,0.933333333333333
54,gland_1,83,0.988095238095238,gland_1,0.988095238095238
54,mitotic_host_cells,1,0.0119047619047619,gland_1,0.988095238095238
64,gland_2,31,0.96875,gland_2,0.96875
64,digestive_filaments,1,0.03125,gland_2,0.96875
55,gland_3_digestive,62,0.953846153846154,gland_3_digestive,0.953846153846154
55,gastrodermis,1,0.0153846153846154,gland_3_digestive,0.953846153846154
55,digestive_filaments,1,0.0153846153846154,gland_3_digestive,0.953846153846154
55,epidermis_1,1,0.0153846153846154,gland_3_digestive,0.953846153846154
63,gland_4,67,0.957142857142857,gland_4,0.957142857142857
63,gland_8,1,0.0142857142857143,gland_4,0.957142857142857
63,neuron_5,1,0.0142857142857143,gland_4,0.957142857142857
63,gastrodermis,1,0.0142857142857143,gland_4,0.957142857142857
56,gland_5,40,0.714285714285714,gland_5,0.714285714285714
56,neuron_7,12,0.214285714285714,gland_5,0.714285714285714
56,gland_8,2,0.0357142857142857,gland_5,0.714285714285714
56,immune_1,1,0.0178571428571429,gland_5,0.714285714285714
56,neuron_9,1,0.0178571428571429,gland_5,0.714285714285714
67,gland_6,56,0.888888888888889,gland_6,0.888888888888889
67,calicoblast,2,0.0317460317460317,gland_6,0.888888888888889
67,digestive_filaments,2,0.0317460317460317,gland_6,0.888888888888889
67,epidermis_1,1,0.0158730158730159,gland_6,0.888888888888889
67,host_cells,1,0.0158730158730159,gland_6,0.888888888888889
67,neuron_2,1,0.0158730158730159,gland_6,0.888888888888889
68,gland_7,104,0.97196261682243,gland_7,0.97196261682243
68,mitotic_host_cells,2,0.0186915887850467,gland_7,0.97196261682243
68,gland_6,1,0.00934579439252336,gland_7,0.97196261682243
65,gland_8,82,0.872340425531915,gland_8,0.872340425531915
65,digestive_filaments,4,0.0425531914893617,gland_8,0.872340425531915
65,epidermis_2,1,0.0106382978723404,gland_8,0.872340425531915
65,neuron_4,1,0.0106382978723404,gland_8,0.872340425531915
65,calicoblast,1,0.0106382978723404,gland_8,0.872340425531915
65,gland_3_digestive,1,0.0106382978723404,gland_8,0.872340425531915
65,mitotic_host_cells,1,0.0106382978723404,gland_8,0.872340425531915
65,gastrodermis,1,0.0106382978723404,gland_8,0.872340425531915
65,neuron_1,1,0.0106382978723404,gland_8,0.872340425531915
65,host_cells,1,0.0106382978723404,gland_8,0.872340425531915
117,gland_9,58,0.966666666666667,gland_9,0.966666666666667
117,gastrodermis,1,0.0166666666666667,gland_9,0.966666666666667
117,epidermis_2,1,0.0166666666666667,gland_9,0.966666666666667
57,gland_10,102,0.962264150943396,gland_10,0.962264150943396
57,gland_3_digestive,1,0.00943396226415094,gland_10,0.962264150943396
57,mitotic_host_cells,1,0.00943396226415094,gland_10,0.962264150943396
57,gastrodermis,1,0.00943396226415094,gland_10,0.962264150943396
57,neuron_1,1,0.00943396226415094,gland_10,0.962264150943396
62,unknown,145,0.900621118012422,unknown,0.900621118012422
62,digestive_filaments,6,0.0372670807453416,unknown,0.900621118012422
62,gland_7,3,0.0186335403726708,unknown,0.900621118012422
62,neuron_1,2,0.0124223602484472,unknown,0.900621118012422
62,host_cells,1,0.0062111801242236,unknown,0.900621118012422
62,gland_4,1,0.0062111801242236,unknown,0.900621118012422
62,immune_1,1,0.0062111801242236,unknown,0.900621118012422
62,neuron_14,1,0.0062111801242236,unknown,0.900621118012422
62,gland_3_digestive,1,0.0062111801242236,unknown,0.900621118012422
76,unknown,47,0.783333333333333,unknown,0.783333333333333
76,epidermis_1,11,0.183333333333333,unknown,0.783333333333333
76,gastrodermis,1,0.0166666666666667,unknown,0.783333333333333
76,epidermis_2,1,0.0166666666666667,unknown,0.783333333333333
183,unknown,58,0.763157894736842,unknown,0.763157894736842
183,gastrodermis,13,0.171052631578947,unknown,0.763157894736842
183,host_cells,4,0.0526315789473684,unknown,0.763157894736842
183,gastrodermis_musclelike,1,0.0131578947368421,unknown,0.763157894736842
52,immune_1,66,0.904109589041096,immune_1,0.904109589041096
52,epidermis_1,2,0.0273972602739726,immune_1,0.904109589041096
52,gastrodermis,1,0.0136986301369863,immune_1,0.904109589041096
52,epidermis_2,1,0.0136986301369863,immune_1,0.904109589041096
52,digestive_filaments,1,0.0136986301369863,immune_1,0.904109589041096
52,host_cells,1,0.0136986301369863,immune_1,0.904109589041096
52,unknown,1,0.0136986301369863,immune_1,0.904109589041096
95,immune_2,69,0.958333333333333,immune_2,0.958333333333333
95,neuron_8,1,0.0138888888888889,immune_2,0.958333333333333
95,gland_10,1,0.0138888888888889,immune_2,0.958333333333333
95,calicoblast,1,0.0138888888888889,immune_2,0.958333333333333
