cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WASP0054229	234	67	771	83746	86
WASP0054232	293	93	287.5	18059	54
WASP0054233	1956	39	931.5	85222	78
WASP0054234	3341	77	1281	152669	93
WASP0054235	982	15	2168	218112	89
WASP0054242	2442	15	2168	218112	89
WASP0054243	4939	142	1339	276418	157
WASP0054247	946	6	722.5	80151	88
WASP0054248	1498	140	875.5	158338	118
WASP0054250	512	144	1235	174192	119
WASP0054253	883	145	391	29299	59
WASP0054255	809	93	287.5	18059	54
WASP0054257	2750	153	2086.5	170742	62
WASP0054260	345	172	471	45743	70
WASP0054261	1143	140	875.5	158338	118
WASP0054262	170	175	500	52234	77
WASP0054265	3642	140	875.5	158338	118
WASP0054267	2039	28	1767.5	253204	130
WASP0054269	975	147	916	124136	105
WASP0054270	197	154	720	65608	82
WASP0054272	209	111	519	41697	71
WASP0054278	3496	22	1343	172412	113
WASP0054282	1116	130	713.5	77817	96
WASP0054283	356	145	391	29299	59
WASP0054284	2262	9	1572	183303	105
WASP0054285	2112	70	812	94018	100
WASP0054297	417	140	875.5	158338	118
WASP0054299	337	176	526	99363	127
WASP0054306	691	46	482	44826	75
WASP0054307	378	93	287.5	18059	54
WASP0054308	1806	30	2438	222018	80
WASP0054311	234	179	572.5	93784	122
WASP0054314	145	90	383	50410	101
WASP0054315	2691	142	1339	276418	157
WASP0054316	1874	31	1199.5	130477	86
WASP0054317	1191	52	545	53240	75
WASP0054319	170	133	343.5	34054	84
WASP0054320	1309	4	1157.5	87437	66
WASP0054321	2480	134	450	67643	109
WASP0054322	466	18	515	67406	112
WASP0054325	195	172	471	45743	70
WASP0054328	4560	140	875.5	158338	118
WASP0054329	765	14	1234.5	137162	90
WASP0054330	1945	48	648.5	60563	60
WASP0054340	222	111	519	41697	71
WASP0054348	1861	35	1126	68406	53
WASP0054351	6236	30	2438	222018	80
WASP0054361	4817	58	1751	156246	79
WASP0054362	1355	67	771	83746	86
WASP0054364	2618	15	2168	218112	89
WASP0054366	1242	42	715	38898	46
WASP0054368	974	120	1093	80520	63
WASP0054369	565	112	308	31733	81
WASP0054370	1321	16	1760	149986	78
WASP0054371	843	146	674	32094	39
WASP0054372	6534	30	2438	222018	80
WASP0054376	686	114	498	40774	75
WASP0054377	1056	147	916	124136	105
WASP0054378	7275	27	2189	469279	175
WASP0054380	4964	23	2397.5	423615	158
WASP0054383	1210	32	1670	166169	91
WASP0055002	2274	32	1670	166169	91
WASP0055003	3053	15	2168	218112	89
WASP0055005	475	122	448	29977	55
WASP0055008	6228	142	1339	276418	157
WASP0055012	2238	14	1234.5	137162	90
WASP0055014	1088	140	875.5	158338	118
WASP0055025	783	142	1339	276418	157
WASP0055029	550	80	310	27381	75
WASP0055031	2188	139	1918	394457	178
WASP0055037	2031	143	1741.5	229498	112
WASP0055040	612	64	814	63307	67
WASP0055044	1806	5	745	73478	87
WASP0055046	609	177	541	91415	111
WASP0055047	344	125	398	19063	37
WASP0055048	2194	12	1302	233680	149
WASP0055049	576	136	878.5	111146	112
WASP0055053	4981	15	2168	218112	89
WASP0055057	1131	6	722.5	80151	88
WASP0055058	1221	141	1374	179627	107
WASP0055060	361	145	391	29299	59
WASP0055065	135	85	365	50717	117
WASP0055066	3860	30	2438	222018	80
WASP0055067	423	15	2168	218112	89
WASP0055070	2231	32	1670	166169	91
WASP0055073	1029	82	1566	185719	88
WASP0055074	5533	153	2086.5	170742	62
WASP0055075	3782	28	1767.5	253204	130
WASP0055077	2055	55	538	27002	47
WASP0055080	2066	15	2168	218112	89
WASP0055081	1264	53	1394	107556	72
WASP0055083	331	176	526	99363	127
WASP0055087	1586	58	1751	156246	79
WASP0055090	534	117	1137	186581	133
WASP0055091	775	156	1144	121698	101
WASP0055094	2422	16	1760	149986	78
WASP0055097	1443	30	2438	222018	80
WASP0055098	3704	48	648.5	60563	60
WASP0055100	4614	30	2438	222018	80
WASP0055104	240	167	718.5	36030	46
WASP0055105	390	60	543	44551	71
WASP0055106	2084	140	875.5	158338	118
WASP0055107	2343	28	1767.5	253204	130
WASP0055108	4893	7	2359	342285	131
WASP0055113	1023	139	1918	394457	178
WASP0055115	247	1	418	45590	57
WASP0055120	3915	15	2168	218112	89
WASP0055124	422	137	263.5	21691	62
WASP0055128	664	83	431	47460	99
WASP0055129	428	93	287.5	18059	54
WASP0055132	4662	13	1508	163411	94
WASP0055133	347	176	526	99363	127
WASP0055139	1481	31	1199.5	130477	86
WASP0055146	1082	145	391	29299	59
WASP0055147	1427	152	1180.5	120498	90
WASP0055148	2324	58	1751	156246	79
WASP0055152	357	173	523	69516	98
WASP0055153	561	155	779	91305	93
WASP0055155	1216	38	784	214616	210
WASP0055158	238	108	530.5	42717	70
WASP0055160	2063	13	1508	163411	94
WASP0055161	2985	6	722.5	80151	88
WASP0055163	1592	28	1767.5	253204	130
WASP0055167	755	9	1572	183303	105
WASP0055168	355	109	707.5	44414	58
WASP0055171	4525	31	1199.5	130477	86
WASP0055173	2463	143	1741.5	229498	112
WASP0055174	348	170	777.5	104767	102
WASP0055175	288	173	523	69516	98
WASP0055177	209	52	545	53240	75
WASP0055178	4215	30	2438	222018	80
WASP0055179	4073	159	1526	261603	152
WASP0055183	449	145	391	29299	59
WASP0055189	1289	64	814	63307	67
WASP0055191	349	177	541	91415	111
WASP0055195	259	108	530.5	42717	70
WASP0055200	637	6	722.5	80151	88
WASP0055204	259	93	287.5	18059	54
WASP0055205	409	145	391	29299	59
WASP0055208	260	59	417.5	16962	34
WASP0055211	234	45	401	26508	49
WASP0055212	2186	153	2086.5	170742	62
WASP0055213	2181	155	779	91305	93
WASP0055223	1074	15	2168	218112	89
WASP0055224	253	177	541	91415	111
WASP0055225	229	1	418	45590	57
WASP0055229	617	112	308	31733	81
WASP0055230	2031	14	1234.5	137162	90
WASP0055231	247	45	401	26508	49
WASP0055232	278	55	538	27002	47
WASP0055233	1071	170	777.5	104767	102
WASP0055234	1260	22	1343	172412	113
WASP0055237	2146	142	1339	276418	157
WASP0055241	334	169	961	68620	65
WASP0055242	3571	28	1767.5	253204	130
WASP0055246	1081	159	1526	261603	152
WASP0055247	2108	28	1767.5	253204	130
WASP0055248	1145	31	1199.5	130477	86
WASP0055253	2237	184	793.5	96606	80
WASP0055255	3403	14	1234.5	137162	90
WASP0055257	985	18	515	67406	112
WASP0055260	2541	142	1339	276418	157
WASP0055262	1471	29	2154	358754	144
WASP0055264	672	47	1944	161951	79
WASP0055268	280	112	308	31733	81
WASP0055271	227	69	413.5	21320	42
WASP0055272	1411	37	781	99065	103
WASP0055274	656	162	751.5	53359	52
WASP0055275	503	45	401	26508	49
WASP0055277	1401	130	713.5	77817	96
WASP0055280	1717	15	2168	218112	89
WASP0055281	959	39	931.5	85222	78
WASP0055282	2445	28	1767.5	253204	130
WASP0055283	1258	14	1234.5	137162	90
WASP0055288	256	106	558	32282	56
WASP0055290	1373	159	1526	261603	152
WASP0055293	190	106	558	32282	56
WASP0055302	406	178	441.5	46734	66
WASP0055303	1125	14	1234.5	137162	90
WASP0055304	717	2	1219	179651	117
WASP0055305	1946	108	530.5	42717	70
WASP0055306	1610	15	2168	218112	89
WASP0055310	1334	2	1219	179651	117
WASP0055312	5581	31	1199.5	130477	86
WASP0055314	340	166	545	69667	87
WASP0055318	363	157	1168	173678	128
WASP0055319	440	145	391	29299	59
WASP0055320	3477	23	2397.5	423615	158
WASP0055323	7311	142	1339	276418	157
WASP0055325	314	45	401	26508	49
WASP0055326	5096	14	1234.5	137162	90
WASP0055329	2881	147	916	124136	105
WASP0055331	2993	14	1234.5	137162	90
WASP0055332	665	67	771	83746	86
WASP0055333	2165	19	2796	369033	121
WASP0055334	679	179	572.5	93784	122
WASP0055337	619	155	779	91305	93
WASP0055339	3397	13	1508	163411	94
WASP0055343	1918	119	1862	189431	91
WASP0055345	355	122	448	29977	55
WASP0055346	6430	17	1067	192106	133
WASP0055348	506	121	883	147261	147
WASP0055349	759	83	431	47460	99
WASP0055353	2542	7	2359	342285	131
WASP0055355	367	172	471	45743	70
WASP0055360	360	106	558	32282	56
WASP0055362	243	166	545	69667	87
WASP0055363	317	49	1258	156197	110
WASP0055364	3255	27	2189	469279	175
WASP0055365	2351	6	722.5	80151	88
WASP0055367	6955	142	1339	276418	157
WASP0055370	997	51	990.5	89042	80
WASP0055374	270	175	500	52234	77
WASP0055378	3294	31	1199.5	130477	86
WASP0055379	476	118	861	76083	82
WASP0056006	367	87	457.5	84959	148
WASP0056007	281	93	287.5	18059	54
WASP0056008	275	90	383	50410	101
WASP0056009	1705	86	1055	73941	57
WASP0056013	136	60	543	44551	71
WASP0056014	441	81	739	81133	93
WASP0056015	102	176	526	99363	127
WASP0056017	286	79	1736.5	278774	134
WASP0056018	463	89	289.5	38211	106
WASP0056019	637	85	365	50717	117
WASP0056020	461	88	347	22094	55
WASP0056028	288	89	289.5	38211	106
WASP0056031	1818	75	1868	211567	93
WASP0056032	1583	75	1868	211567	93
WASP0056033	209	128	552	92074	137
WASP0056034	580	82	1566	185719	88
WASP0056038	1014	73	1613.5	290904	162
WASP0056039	143	90	383	50410	101
WASP0056040	1052	82	1566	185719	88
WASP0056041	2290	77	1281	152669	93
WASP0056043	445	80	310	27381	75
WASP0056044	459	88	347	22094	55
WASP0056045	593	76	995	96638	89
WASP0056052	690	85	365	50717	117
WASP0056053	2799	74	1511	114474	68
WASP0056054	438	91	207	8920	34
WASP0056055	380	93	287.5	18059	54
WASP0056056	275	179	572.5	93784	122
WASP0056058	559	87	457.5	84959	148
WASP0056059	1535	36	1464.5	123374	76
WASP0056062	303	93	287.5	18059	54
WASP0056064	543	83	431	47460	99
WASP0056070	312	97	555.5	56616	94
WASP0056071	163	112	308	31733	81
WASP0056073	397	54	360	24509	61
WASP0056074	5105	75	1868	211567	93
WASP0056075	299	93	287.5	18059	54
WASP0056076	418	92	528	76866	117
WASP0056077	1732	77	1281	152669	93
WASP0056078	1097	76	995	96638	89
WASP0056079	931	69	413.5	21320	42
WASP0056082	199	91	207	8920	34
WASP0056083	444	89	289.5	38211	106
WASP0056084	177	88	347	22094	55
WASP0056087	1304	74	1511	114474	68
WASP0056088	587	88	347	22094	55
WASP0056089	687	88	347	22094	55
WASP0056093	1182	81	739	81133	93
WASP0056095	136	96	395	32380	77
WASP0056097	143	177	541	91415	111
WASP0056098	1392	81	739	81133	93
WASP0056099	699	77	1281	152669	93
WASP0056102	583	76	995	96638	89
WASP0056103	164	71	393	37793	74
WASP0056104	112	91	207	8920	34
WASP0056109	484	75	1868	211567	93
WASP0056110	905	86	1055	73941	57
WASP0056112	3626	77	1281	152669	93
WASP0056118	377	95	286	12534	44
WASP0056120	511	88	347	22094	55
WASP0056121	290	98	413.5	18779	42
WASP0056124	468	91	207	8920	34
WASP0056127	292	88	347	22094	55
WASP0056128	976	77	1281	152669	93
WASP0056134	1173	77	1281	152669	93
WASP0056138	373	76	995	96638	89
WASP0056140	629	82	1566	185719	88
WASP0056141	369	87	457.5	84959	148
WASP0056144	286	87	457.5	84959	148
WASP0056146	829	97	555.5	56616	94
WASP0056147	133	80	310	27381	75
WASP0056148	113	175	500	52234	77
WASP0056151	132	97	555.5	56616	94
WASP0056152	321	80	310	27381	75
WASP0056153	390	99	241	5089	17
WASP0056154	999	132	1099	220590	178
WASP0056155	1037	76	995	96638	89
WASP0056159	1815	74	1511	114474	68
WASP0056160	1591	97	555.5	56616	94
WASP0056161	519	87	457.5	84959	148
WASP0056163	1675	76	995	96638	89
WASP0056166	3094	63	1291.5	42163	30
WASP0056168	688	128	552	92074	137
WASP0056171	1544	75	1868	211567	93
WASP0056172	404	79	1736.5	278774	134
WASP0056173	219	179	572.5	93784	122
WASP0056175	585	80	310	27381	75
WASP0056179	677	89	289.5	38211	106
WASP0056180	336	81	739	81133	93
WASP0056182	1636	74	1511	114474	68
WASP0056183	1656	77	1281	152669	93
WASP0056185	364	92	528	76866	117
WASP0056187	2049	81	739	81133	93
WASP0056189	179	89	289.5	38211	106
WASP0056194	378	93	287.5	18059	54
WASP0056196	847	74	1511	114474	68
WASP0056198	402	85	365	50717	117
WASP0056201	617	81	739	81133	93
WASP0056204	500	83	431	47460	99
WASP0056207	553	80	310	27381	75
WASP0056209	661	85	365	50717	117
WASP0056212	943	76	995	96638	89
WASP0056213	706	74	1511	114474	68
WASP0056217	227	80	310	27381	75
WASP0056218	375	95	286	12534	44
WASP0056222	1830	75	1868	211567	93
WASP0056227	432	85	365	50717	117
WASP0056229	283	96	395	32380	77
WASP0056230	1365	77	1281	152669	93
WASP0056234	633	81	739	81133	93
WASP0056238	175	184	793.5	96606	80
WASP0056242	427	94	388	26773	61
WASP0056249	327	96	395	32380	77
WASP0056251	309	88	347	22094	55
WASP0056255	426	89	289.5	38211	106
WASP0056256	113	133	343.5	34054	84
WASP0056259	846	81	739	81133	93
WASP0056261	1127	81	739	81133	93
WASP0056262	1132	76	995	96638	89
WASP0056263	174	93	287.5	18059	54
WASP0056264	4997	84	1122.5	94773	60
WASP0056266	359	95	286	12534	44
WASP0056271	2801	36	1464.5	123374	76
WASP0056274	333	85	365	50717	117
WASP0056278	1242	77	1281	152669	93
WASP0056282	325	145	391	29299	59
WASP0056283	604	88	347	22094	55
WASP0056285	528	94	388	26773	61
WASP0056287	619	96	395	32380	77
WASP0056295	3580	75	1868	211567	93
WASP0056296	118	174	648	37107	47
WASP0056298	206	89	289.5	38211	106
WASP0056301	674	75	1868	211567	93
WASP0056304	1801	74	1511	114474	68
WASP0056305	610	87	457.5	84959	148
WASP0056308	510	85	365	50717	117
WASP0056311	1191	75	1868	211567	93
WASP0056313	1784	77	1281	152669	93
WASP0056315	126	83	431	47460	99
WASP0056316	569	84	1122.5	94773	60
WASP0056318	274	94	388	26773	61
WASP0056319	922	81	739	81133	93
WASP0056326	232	85	365	50717	117
WASP0056329	2835	84	1122.5	94773	60
WASP0056336	4091	75	1868	211567	93
WASP0056338	959	79	1736.5	278774	134
WASP0056342	530	127	766	25074	30
WASP0056345	315	95	286	12534	44
WASP0056346	1235	76	995	96638	89
WASP0056348	163	85	365	50717	117
WASP0056349	1383	86	1055	73941	57
WASP0056353	199	89	289.5	38211	106
WASP0056356	1868	75	1868	211567	93
WASP0056357	380	88	347	22094	55
WASP0056359	441	85	365	50717	117
WASP0056363	1026	94	388	26773	61
WASP0056366	429	89	289.5	38211	106
WASP0056367	1702	87	457.5	84959	148
WASP0056369	2157	74	1511	114474	68
WASP0056370	2754	75	1868	211567	93
WASP0056371	575	87	457.5	84959	148
WASP0056372	841	86	1055	73941	57
WASP0056373	249	80	310	27381	75
WASP0056374	1507	28	1767.5	253204	130
WASP0056375	261	147	916	124136	105
WASP0056377	364	83	431	47460	99
WASP0056378	1999	86	1055	73941	57
WASP0057003	165	92	528	76866	117
WASP0057004	4386	75	1868	211567	93
WASP0057006	312	90	383	50410	101
WASP0057009	574	87	457.5	84959	148
WASP0057012	411	81	739	81133	93
WASP0057014	185	177	541	91415	111
WASP0057016	312	90	383	50410	101
WASP0057017	1670	75	1868	211567	93
WASP0057019	580	90	383	50410	101
WASP0057020	364	87	457.5	84959	148
WASP0057022	325	92	528	76866	117
WASP0057023	380	92	528	76866	117
WASP0057027	1996	74	1511	114474	68
WASP0057029	1031	84	1122.5	94773	60
WASP0057030	446	92	528	76866	117
WASP0057031	124	80	310	27381	75
WASP0057033	418	87	457.5	84959	148
WASP0057034	3477	36	1464.5	123374	76
WASP0057035	190	117	1137	186581	133
WASP0057037	352	90	383	50410	101
WASP0057042	2672	77	1281	152669	93
WASP0057046	1164	177	541	91415	111
WASP0057050	2483	74	1511	114474	68
WASP0057051	459	87	457.5	84959	148
WASP0057052	210	85	365	50717	117
WASP0057054	124	175	500	52234	77
WASP0057055	2481	82	1566	185719	88
WASP0057060	733	77	1281	152669	93
WASP0057061	211	80	310	27381	75
WASP0057062	1179	86	1055	73941	57
WASP0057063	734	87	457.5	84959	148
WASP0057064	1012	81	739	81133	93
WASP0057065	156	96	395	32380	77
WASP0057066	406	92	528	76866	117
WASP0057067	195	90	383	50410	101
WASP0057068	229	96	395	32380	77
WASP0057071	885	87	457.5	84959	148
WASP0057072	497	92	528	76866	117
WASP0057073	3404	77	1281	152669	93
WASP0057074	121	140	875.5	158338	118
WASP0057075	347	66	1482	29377	19
WASP0057076	2754	77	1281	152669	93
WASP0057077	2301	77	1281	152669	93
WASP0057078	1066	174	648	37107	47
WASP0057080	1424	76	995	96638	89
WASP0057088	467	60	543	44551	71
WASP0057089	945	87	457.5	84959	148
WASP0057097	3781	36	1464.5	123374	76
WASP0057101	238	92	528	76866	117
WASP0057105	112	71	393	37793	74
WASP0057108	493	81	739	81133	93
WASP0057109	194	89	289.5	38211	106
WASP0057110	265	90	383	50410	101
WASP0057112	1773	51	990.5	89042	80
WASP0057113	3232	74	1511	114474	68
WASP0057114	1917	77	1281	152669	93
WASP0057115	605	87	457.5	84959	148
WASP0057116	290	71	393	37793	74
WASP0057119	283	96	395	32380	77
WASP0057121	411	87	457.5	84959	148
WASP0057123	167	80	310	27381	75
WASP0057127	395	116	1054	131358	101
WASP0057128	227	90	383	50410	101
WASP0057129	651	87	457.5	84959	148
WASP0057130	236	89	289.5	38211	106
WASP0057134	286	90	383	50410	101
WASP0057136	720	70	812	94018	100
WASP0057141	751	87	457.5	84959	148
WASP0057143	3335	75	1868	211567	93
WASP0057145	250	90	383	50410	101
WASP0057147	179	169	961	68620	65
WASP0057148	341	87	457.5	84959	148
WASP0057150	485	96	395	32380	77
WASP0057154	109	145	391	29299	59
WASP0057155	2414	75	1868	211567	93
WASP0057159	779	90	383	50410	101
WASP0057167	189	54	360	24509	61
WASP0057169	148	90	383	50410	101
WASP0057170	537	154	720	65608	82
WASP0057172	119	90	383	50410	101
WASP0057173	1538	82	1566	185719	88
WASP0057174	212	177	541	91415	111
WASP0057175	248	89	289.5	38211	106
WASP0057179	161	154	720	65608	82
WASP0057180	410	90	383	50410	101
WASP0057181	1801	76	995	96638	89
WASP0057182	1087	86	1055	73941	57
WASP0057183	1178	75	1868	211567	93
WASP0057185	456	85	365	50717	117
WASP0057190	1415	40	1586	315962	154
WASP0057192	812	92	528	76866	117
WASP0057193	456	92	528	76866	117
WASP0057196	1914	84	1122.5	94773	60
WASP0057199	380	172	471	45743	70
WASP0057200	831	92	528	76866	117
WASP0057201	111	85	365	50717	117
WASP0057203	357	99	241	5089	17
WASP0057204	1980	76	995	96638	89
WASP0057207	1714	75	1868	211567	93
WASP0057208	2322	76	995	96638	89
WASP0057209	562	92	528	76866	117
WASP0057211	419	85	365	50717	117
WASP0057216	284	95	286	12534	44
WASP0057217	1439	75	1868	211567	93
WASP0057218	1574	63	1291.5	42163	30
WASP0057219	290	87	457.5	84959	148
WASP0057220	1442	77	1281	152669	93
WASP0057222	362	90	383	50410	101
WASP0057223	2159	84	1122.5	94773	60
WASP0057224	631	81	739	81133	93
WASP0057231	199	92	528	76866	117
WASP0057234	778	92	528	76866	117
WASP0057237	347	81	739	81133	93
WASP0057238	333	81	739	81133	93
WASP0057240	270	18	515	67406	112
WASP0057243	199	89	289.5	38211	106
WASP0057250	667	97	555.5	56616	94
WASP0057253	208	90	383	50410	101
WASP0057256	190	89	289.5	38211	106
WASP0057258	222	83	431	47460	99
WASP0057262	1733	84	1122.5	94773	60
WASP0057265	365	69	413.5	21320	42
WASP0057268	164	89	289.5	38211	106
WASP0057280	137	108	530.5	42717	70
WASP0057281	394	90	383	50410	101
WASP0057282	1398	84	1122.5	94773	60
WASP0057290	678	85	365	50717	117
WASP0057294	352	90	383	50410	101
WASP0057295	334	80	310	27381	75
WASP0057297	451	87	457.5	84959	148
WASP0057298	739	56	866.5	106509	106
WASP0057299	923	77	1281	152669	93
WASP0057300	959	76	995	96638	89
WASP0057305	257	178	441.5	46734	66
WASP0057308	354	75	1868	211567	93
WASP0057310	183	87	457.5	84959	148
WASP0057314	283	87	457.5	84959	148
WASP0057315	1187	77	1281	152669	93
WASP0057318	224	90	383	50410	101
WASP0057319	1628	86	1055	73941	57
WASP0057322	357	92	528	76866	117
WASP0057325	594	97	555.5	56616	94
WASP0057326	403	93	287.5	18059	54
WASP0057328	575	87	457.5	84959	148
WASP0057329	879	92	528	76866	117
WASP0057330	189	88	347	22094	55
WASP0057331	494	89	289.5	38211	106
WASP0057333	525	92	528	76866	117
WASP0057336	5201	75	1868	211567	93
WASP0057337	1068	166	545	69667	87
WASP0057338	217	95	286	12534	44
WASP0057339	716	74	1511	114474	68
WASP0057341	1402	75	1868	211567	93
WASP0057342	189	89	289.5	38211	106
WASP0057344	811	92	528	76866	117
WASP0057345	1059	81	739	81133	93
WASP0057346	686	92	528	76866	117
WASP0057347	114	80	310	27381	75
WASP0057349	642	90	383	50410	101
WASP0057350	177	55	538	27002	47
WASP0057351	975	87	457.5	84959	148
WASP0057352	186	126	571	46857	75
WASP0057359	157	55	538	27002	47
WASP0057360	1396	92	528	76866	117
WASP0057365	115	179	572.5	93784	122
WASP0057366	159	83	431	47460	99
WASP0057370	614	87	457.5	84959	148
WASP0057373	131	87	457.5	84959	148
WASP0057374	169	85	365	50717	117
WASP0057382	2957	75	1868	211567	93
WASP0057383	1695	63	1291.5	42163	30
WASP0057384	3004	84	1122.5	94773	60
WASP0058001	398	137	263.5	21691	62
WASP0058003	969	22	1343	172412	113
WASP0058008	3872	35	1126	68406	53
WASP0058009	926	116	1054	131358	101
WASP0058012	888	33	975	48182	41
WASP0058013	2245	48	648.5	60563	60
WASP0058014	1299	14	1234.5	137162	90
WASP0058016	341	121	883	147261	147
WASP0058018	2016	28	1767.5	253204	130
WASP0058020	1491	3	1134	102894	82
WASP0058021	230	18	515	67406	112
WASP0058022	860	13	1508	163411	94
WASP0058024	701	134	450	67643	109
WASP0058026	1366	22	1343	172412	113
WASP0058027	1664	35	1126	68406	53
WASP0058028	199	128	552	92074	137
WASP0058029	1178	49	1258	156197	110
WASP0058030	2564	28	1767.5	253204	130
WASP0058031	2239	14	1234.5	137162	90
WASP0058032	235	85	365	50717	117
WASP0058036	4202	28	1767.5	253204	130
WASP0058037	1034	18	515	67406	112
WASP0058040	174	112	308	31733	81
WASP0058041	788	130	713.5	77817	96
WASP0058042	549	51	990.5	89042	80
WASP0058044	2631	36	1464.5	123374	76
WASP0058045	233	108	530.5	42717	70
WASP0058046	2511	47	1944	161951	79
WASP0058048	1035	60	543	44551	71
WASP0058049	431	143	1741.5	229498	112
WASP0058050	432	6	722.5	80151	88
WASP0058052	266	124	1409	193314	121
WASP0058053	729	77	1281	152669	93
WASP0058058	842	13	1508	163411	94
WASP0058061	1753	35	1126	68406	53
WASP0058065	256	18	515	67406	112
WASP0058068	302	62	661	31369	41
WASP0058069	2183	35	1126	68406	53
WASP0058076	1341	42	715	38898	46
WASP0058078	630	140	875.5	158338	118
WASP0058079	743	130	713.5	77817	96
WASP0058082	957	70	812	94018	100
WASP0058083	231	1	418	45590	57
WASP0058084	353	54	360	24509	61
WASP0058085	250	112	308	31733	81
WASP0058086	1843	36	1464.5	123374	76
WASP0058087	261	101	610	44351	67
WASP0058088	1747	143	1741.5	229498	112
WASP0058089	1051	166	545	69667	87
WASP0058092	2614	22	1343	172412	113
WASP0058093	1359	26	629.5	43255	58
WASP0058095	576	24	790.5	53527	54
WASP0058096	1490	136	878.5	111146	112
WASP0058098	3011	169	961	68620	65
WASP0058099	558	70	812	94018	100
WASP0058100	131	128	552	92074	137
WASP0058102	2010	132	1099	220590	178
WASP0058103	2649	4	1157.5	87437	66
WASP0058104	806	161	616	66025	82
WASP0058105	168	173	523	69516	98
WASP0058106	359	128	552	92074	137
WASP0058108	2445	28	1767.5	253204	130
WASP0058109	3744	27	2189	469279	175
WASP0058110	578	75	1868	211567	93
WASP0058114	746	13	1508	163411	94
WASP0058115	352	45	401	26508	49
WASP0058116	581	3	1134	102894	82
WASP0058119	1667	14	1234.5	137162	90
WASP0058120	1945	63	1291.5	42163	30
WASP0058121	391	65	894	46616	43
WASP0058124	1090	51	990.5	89042	80
WASP0058125	980	130	713.5	77817	96
WASP0058126	1033	47	1944	161951	79
WASP0058128	1906	22	1343	172412	113
WASP0058130	736	18	515	67406	112
WASP0058132	1013	13	1508	163411	94
WASP0058138	913	140	875.5	158338	118
WASP0058139	1410	44	1311	132083	93
WASP0058140	588	130	713.5	77817	96
WASP0058143	1046	14	1234.5	137162	90
WASP0058144	1576	159	1526	261603	152
WASP0058145	487	81	739	81133	93
WASP0058148	863	53	1394	107556	72
WASP0058149	1204	68	921.5	73840	68
WASP0058152	1475	143	1741.5	229498	112
WASP0058153	1267	28	1767.5	253204	130
WASP0058154	1344	22	1343	172412	113
WASP0058155	286	109	707.5	44414	58
WASP0058160	2806	22	1343	172412	113
WASP0058161	2543	28	1767.5	253204	130
WASP0058163	2354	31	1199.5	130477	86
WASP0058164	1524	75	1868	211567	93
WASP0058165	1898	31	1199.5	130477	86
WASP0058166	1603	85	365	50717	117
WASP0058167	1670	32	1670	166169	91
WASP0058168	850	5	745	73478	87
WASP0058169	658	112	308	31733	81
WASP0058171	1894	36	1464.5	123374	76
WASP0058173	265	179	572.5	93784	122
WASP0058174	2847	35	1126	68406	53
WASP0058175	902	68	921.5	73840	68
WASP0058176	2241	22	1343	172412	113
WASP0058177	1010	14	1234.5	137162	90
WASP0058178	1459	50	1727	248349	120
WASP0058179	174	133	343.5	34054	84
WASP0058180	944	68	921.5	73840	68
WASP0058183	805	135	989	43812	35
WASP0058184	225	109	707.5	44414	58
WASP0058185	2238	50	1727	248349	120
WASP0058186	2072	22	1343	172412	113
WASP0058190	2597	153	2086.5	170742	62
WASP0058191	887	60	543	44551	71
WASP0058192	2484	38	784	214616	210
WASP0058193	482	69	413.5	21320	42
WASP0058194	1095	14	1234.5	137162	90
WASP0058195	585	35	1126	68406	53
WASP0058196	992	5	745	73478	87
WASP0058197	290	177	541	91415	111
WASP0058199	555	160	1158	127044	94
WASP0058200	1190	168	689.5	12798	16
WASP0058201	442	64	814	63307	67
WASP0058202	128	112	308	31733	81
WASP0058204	547	140	875.5	158338	118
WASP0058205	238	85	365	50717	117
WASP0058207	2012	47	1944	161951	79
WASP0058209	531	140	875.5	158338	118
WASP0058210	2559	143	1741.5	229498	112
WASP0058213	1021	143	1741.5	229498	112
WASP0058215	893	6	722.5	80151	88
WASP0058217	353	52	545	53240	75
WASP0058218	332	40	1586	315962	154
WASP0058221	2137	32	1670	166169	91
WASP0058222	763	18	515	67406	112
WASP0058223	1395	136	878.5	111146	112
WASP0058224	1235	177	541	91415	111
WASP0058225	393	143	1741.5	229498	112
WASP0058226	403	48	648.5	60563	60
WASP0058227	1763	140	875.5	158338	118
WASP0058229	929	132	1099	220590	178
WASP0058231	1102	7	2359	342285	131
WASP0058234	2049	25	2056.5	215195	94
WASP0058235	692	54	360	24509	61
WASP0058236	836	63	1291.5	42163	30
WASP0058237	677	132	1099	220590	178
WASP0058238	583	151	863.5	76501	80
WASP0058239	927	68	921.5	73840	68
WASP0058240	484	54	360	24509	61
WASP0058241	1338	22	1343	172412	113
WASP0058244	335	179	572.5	93784	122
WASP0058245	947	48	648.5	60563	60
WASP0058247	1875	22	1343	172412	113
WASP0058248	256	110	603	28277	44
WASP0058250	1134	12	1302	233680	149
WASP0058251	1122	5	745	73478	87
WASP0058253	814	47	1944	161951	79
WASP0058255	1859	140	875.5	158338	118
WASP0058256	269	133	343.5	34054	84
WASP0058257	620	159	1526	261603	152
WASP0058260	1747	3	1134	102894	82
WASP0058262	1982	13	1508	163411	94
WASP0058264	762	61	756	37130	45
WASP0058265	428	144	1235	174192	119
WASP0058266	974	31	1199.5	130477	86
WASP0058271	822	28	1767.5	253204	130
