gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Xesp_017974	29	0.0013046	7	0.02	-0.008	1	0	0.0008393	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_017978	19	0.0007513	4	0.024	-0.004	1	0	0.000677	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_017979	154	0.0063736	49	0.043	-0.026	1	0	0.0050079	1	1	1	0.0029387	0.0029302	-0.00368237942640423	0	49	750	no	-8.41060619705881
Xesp_017980	18	0.0007118	3	0.021	-0.002	1	0	0.0005131	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_017982	52	0.0020535	11	0.051	0.008	1	0	0.0011814	1	1	1	0.0006597	0.0006593	-0.000546884270248071	0	11	750	no	-10.5659022746354
Xesp_017983	72	0.0029203	19	0.044	-0.005	1	0	0.0019941	1	1	1	0.0011395	0.0011383	-0.00112812608757239	0	19	750	no	-9.77738336005888
Xesp_017986	13	0.0005142	4	0.04	0.018	1	0	0.000143	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_017988	15	0.0005932	3	0.024	0.001	1	0	0.000416	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018005	223	0.0093008	55	0.078	-0.005	1	0	0.0073695	1	1	1	0.0032985	0.0032879	-0.00414555407709043	-0.0462110669234597	55	750	no	-8.24397417974805
Xesp_018006	62	0.0027641	14	0.053	0.006	1	0	0.0018163	1	1	1	0.0008396	0.000839	-0.000700898529058018	0	14	750	no	-10.2180102129194
Xesp_018007	35	0.0014623	9	0.024	-0.014	1	0	0.001141	1	1	1	0.0005398	0.0005395	-0.000462718403022112	0	9	750	no	-10.8552874027447
Xesp_018008	59	0.0024085	13	0.049	0.003	1	0	0.0017516	2	1	1	0.0008396	0.0009589	0.133004369583093	0.133705268112151	13	750	no	-10.2180102129194
Xesp_018010	121	0.0051611	32	0.057	-0.002	1	0	0.0040102	3	2	1	0.0020991	0.0025746	0.251683514551813	0.254172257089642	32	750	no	-8.89601338717563
Xesp_018011	52	0.0020535	12	0.037	-0.006	1	0	0.0014774	1	1	1	0.0007197	0.0007192	-0.000646855348350068	0	12	750	no	-10.4403167211969
Xesp_018013	20	0.0007908	8	0.021	-0.004	1	0	0.0006794	1	1	1	0.0004798	0.0004796	-0.000329604237127865	0	8	750	no	-11.0252792219181
Xesp_018016	107	0.0051661	31	-0.007	-0.063	1	0	0.005117	2	2	2	0.0020991	0.0025746	0.251683514551813	0.254172257089642	31	750	no	-8.89601338717563
Xesp_018027	753	0.0318387	217	0.158	-0.001	1	0	0.0188076	4	2	2	0.0133741	0.0142756	0.0914890388026791	0.0354208714052763	217	750	no	-6.22441438007209
Xesp_018028	610	0.0267224	170	0.143	-0.002	1	0	0.0173361	2	2	2	0.0104954	0.0109856	0.0635156218591206	0.0157047549885903	170	750	no	-6.57409903819759
Xesp_018029	468	0.0209471	106	0.119	-0.004	1	0	0.014568	2	2	2	0.0065971	0.0070338	0.0873947509054031	0.0473535464371262	106	750	no	-7.24395231095759
Xesp_018030	387	0.0154758	109	0.123	0.00799999999999999	1	0	0.0082399	2	1	1	0.0065971	0.0066739	0.0157583222362865	-0.0242828822319904	109	750	no	-7.24395231095759
Xesp_018032	170	0.0069195	54	0.066	-0.012	1	0	0.004924	2	1	1	0.0032985	0.0034078	0.0420655128463692	0	54	750	no	-8.24397417974805
Xesp_018033	528	0.0423019	144	0.052	-0.079	1	0	0.0150577	4	3	3	0.0101955	0.0139307	0.435809697368027	0.386295062959984	144	750	no	-6.61592366112622
orphan_peak_10009	1142	0.0492439	349	0.186	-0.00900000000000001	1	0	0.0275343	2	2	2	0.0212906	0.0215583	0.0176998838662228	-0.0317871084894498	349	750	no	-5.55363958217206
Xesp_018034	305	0.0123988	97	0.113	0.012	1	0	0.0065817	2	1	1	0.0058774	0.0059632	0.0195986276731118	-0.0263608807628519	97	750	no	-7.41060619705881
Xesp_018035	1101	0.0580543	269	0.128	-0.042	1	0	0.0420213	3	2	2	0.0166727	0.0175952	0.0759394883543782	0.0197149824398054	269	750	no	-5.90636843450918
Xesp_018036	21	0.0009095	5	0.02	-0.007	1	0	0.0006598	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
orphan_peak_10018	653	0.0288139	187	0.117	-0.026	1	0	0.0170128	2	2	2	0.011455	0.0118042	0.0418970066905081	0	187	750	no	-6.44787873113214
Xesp_018039	4509	0.2830423	1290	0.304	0.005	1	0	0.1067015	6	4	3	0.0855224	0.0972857	0.185121766597746	0.0148173777485009	1290	750	no	-3.54755385005222
Xesp_018040	1510	0.0671062	463	0.197	-0.021	1	0	0.0379792	3	2	2	0.0283075	0.0287074	0.0199612409422377	-0.0560476648406261	463	750	no	-5.14267184769686
Xesp_018041	109	0.0044531	28	0.098	0.035	1	0	0.0017938	2	1	1	0.0017392	0.0018563	0.0770379638019959	0.0789990107800415	28	750	no	-9.16736043918423
Xesp_018042	1134	0.0485601	336	0.192	0.004	1	0	0.028519	2	2	2	0.020511	0.0208112	0.0205683755957339	-0.0467423819380137	336	750	no	-5.60745835861656
Xesp_018043	13	0.0005142	4	0.008	-0.014	1	0	0.0003962	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_018047	28	0.001186	7	0.021	-0.007	1	0	0.0008799	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
orphan_peak_10025	441	0.0184924	123	0.115	-0.015	1	0	0.0112579	2	2	1	0.0074967	0.0076809	0.0332839706966822	-0.000413988190676701	123	750	no	-7.05952861456542
Xesp_018051	27	0.0010673	7	0.028	-0.001	1	0	0.0006462	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_018053	13	0.0005142	2	0.023	0.001	1	0	0.0003429	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_018057	81	0.0033534	28	0.052	0.002	1	0	0.0022111	2	1	1	0.0017392	0.0018563	0.0770379638019959	0.0789990107800415	28	750	no	-9.16736043918423
Xesp_018058	50	0.0023704	17	0.054	0.011	1	0	0.0009483	1	1	1	0.0010196	0.0010186	-0.00101970907254833	0	17	750	no	-9.93778100618933
Xesp_018063	32	0.0012647	6	0.033	-0.002	1	0	0.0006115	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018064	23	0.0009885	7	0.025	-0.004	1	0	0.0006098	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_018066	63	0.0026452	18	0.04	-0.007	1	0	0.0020819	1	1	1	0.0010795	0.0010784	-0.00107615591554809	0	18	750	no	-9.85542104130167
Xesp_018067	91	0.0037464	19	0.058	0.001	1	0	0.0026056	1	1	1	0.0011395	0.0011383	-0.00112812608757239	0	19	750	no	-9.77738336005888
Xesp_018070	35	0.0013831	11	0.048	0.01	1	0	0.0006044	1	1	1	0.0006597	0.0006593	-0.000546884270248071	0	11	750	no	-10.5659022746354
orphan_peak_10045	303	0.0131922	80	0.123	0.022	1	0	0.0062414	1	1	1	0.0047979	0.0047752	-0.00631948737498938	-0.0335456285525694	80	750	no	-7.70338119601939
Xesp_018083	338	0.0154919	86	0.145	0.044	1	0	0.0067953	1	1	1	0.0051577	0.0051314	-0.00684858606205635	-0.0309874058593345	86	750	no	-7.59905642411722
orphan_peak_10048	327	0.0148306	77	0.145	0.038	1	0	0.006662	2	1	1	0.0046779	0.0047763	0.0277124357989444	0	77	750	no	-7.73992326329798
Xesp_018085	176	0.0070746	46	0.091	0.014	1	0	0.004165	1	1	1	0.0027588	0.0027513	-0.00343416071198598	-0.0539890993636372	46	750	no	-8.5017434127722
Xesp_018086	127	0.005317	38	0.067	0.001	1	0	0.0030873	1	1	1	0.002279	0.0022739	-0.0027534824150553	0	38	750	no	-8.77738336005888
Xesp_018087	61	0.0024872	12	0.059	0.015	1	0	0.0009368	1	1	1	0.0007197	0.0007192	-0.000646855348350068	0	12	750	no	-10.4403167211969
Xesp_018090	21	0.0008303	5	0.029	0.002	1	0	0.0003669	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018089	39	0.001541	8	0.04	0.003	1	0	0.0008898	1	1	1	0.0004798	0.0004796	-0.000329604237127865	0	8	750	no	-11.0252792219181
Xesp_018092	61	0.0024872	13	0.049	0.005	1	0	0.001543	1	1	1	0.0007797	0.0007791	-0.000736626082964326	0	13	750	no	-10.3247932450182
Xesp_018093	46	0.001817	12	0.046	0.005	1	0	0.0011827	1	1	1	0.0007197	0.0007192	-0.000646855348350068	0	12	750	no	-10.4403167211969
Xesp_018094	11	0.0005143	3	0.024	0.005	1	0	0.0002033	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018096	35	0.0014623	13	0.024	-0.013	1	0	0.0010169	1	1	1	0.0007797	0.0007791	-0.000736626082964326	0	13	750	no	-10.3247932450182
Xesp_018097	13	0.0005142	2	0.016	-0.006	1	0	0.0003153	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_018098	101	0.00406	33	0.04	-0.02	1	0	0.0025197	1	1	1	0.0019791	0.0019753	-0.0023103451778495	0	33	750	no	-8.98093977391426
Xesp_018100	22	0.000949	8	0.039	0.011	1	0	0.0004136	1	1	1	0.0004798	0.0004796	-0.000329604237127865	0	8	750	no	-11.0252792219181
Xesp_018102	79	0.0031165	24	0.06	0.009	1	0	0.0017865	1	1	1	0.0014394	0.0014374	-0.00157318240668838	0	24	750	no	-9.44031672119694
Xesp_018103	423	0.0171713	130	0.114	-0.001	1	0	0.0105103	2	1	1	0.0078565	0.0079152	0.0102259173830776	-0.0405401337277201	130	750	no	-6.99189753670931
Xesp_018104	451	0.0199031	134	0.131	0.00900000000000001	1	0	0.0101253	2	2	1	0.0081564	0.0083303	0.0290417157805896	-0.000369592836402758	134	750	no	-6.93785175601358
Xesp_018105	262	0.0107354	90	0.084	-0.012	1	0	0.0074617	2	1	1	0.0054576	0.0055481	0.0221353095473306	-0.0281633761500321	90	750	no	-7.51751762459813
Xesp_018106	234	0.0097283	62	0.114	0.026	1	0	0.0053474	2	1	1	0.0037783	0.0038842	0.0361463981229869	0	62	750	no	-8.04804702726372
Xesp_018107	48	0.0018959	18	0.032	-0.008	1	0	0.0013548	1	1	1	0.0010795	0.0010784	-0.00107615591554809	0	18	750	no	-9.85542104130167
Xesp_018108	112	0.0046499	34	0.053	-0.011	1	0	0.0029752	1	1	1	0.0020391	0.0020351	-0.00237206369664492	0	34	750	no	-8.93785175601358
orphan_peak_10069	509	0.0267015	128	0.146	0.018	1	0	0.0091072	2	2	2	0.0079765	0.0085131	0.0896242313894303	0.0393821283106209	128	750	no	-6.97002843800127
Xesp_018111	58	0.0022899	17	0.054	0.009	1	0	0.0011076	1	1	1	0.0010196	0.0010186	-0.00101970907254833	0	17	750	no	-9.93778100618933
orphan_peak_10071	907	0.0482963	247	0.188	0.02	1	0	0.0170534	2	2	2	0.0153532	0.016198	0.075384494405476	0.021009693383557	247	750	no	-6.02531680825184
Xesp_018113	181	0.0075862	45	0.093	0.019	1	0	0.0031337	2	1	1	0.0027588	0.0028713	0.0505549386516512	0	45	750	no	-8.5017434127722
Xesp_018114	30	0.0012649	3	0.034	0.002	1	0	0.0008619	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018115	33	0.0013833	9	0.022	-0.012	1	0	0.0008531	1	1	1	0.0005398	0.0005395	-0.000462718403022112	0	9	750	no	-10.8552874027447
Xesp_018116	41	0.0016198	16	0.04	-0.002	1	0	0.0008221	1	1	1	0.0009596	0.0009587	-0.000958346328843963	0	16	750	no	-10.0252792219181
Xesp_018118	997	0.0501649	298	0.139	-0.036	1	0	0.0248784	2	2	2	0.0190716	0.0211081	0.14353874694696	0.083159075473994	298	750	no	-5.71243030704511
Xesp_018119	21	0.0008303	4	0.042	0.015	1	0	0.0004449	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
orphan_peak_10079	2316	0.114434	759	0.191	-0.054	1	0	0.064157	3	3	3	0.0488185	0.0533954	0.128292822325692	0.0293021767535838	759	750	no	-4.35642822230431
Xesp_018120	14	0.0005537	5	0.027	0.004	1	0	0.0003268	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018121	18	0.0007118	6	0.012	-0.011	1	0	0.0006705	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
orphan_peak_10083	9631	1.8350828	1739	0.334	-0.046	1	0.0855846348670325	0.203126	11	10	10	0.1527528	0.3019216	0.981132253590001	0.724911335486444	1739	750	no	-2.71072926961199
Xesp_018123	26	0.0010278	7	0.033	0.001	1	0	0.0005932	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_018124	396	0.0188284	105	0.122	0.00499999999999999	1	0	0.0099013	2	2	2	0.0065371	0.0069746	0.0882850724367558	0.0477402636935415	105	750	no	-7.25713351797501
Xesp_018127	46	0.0019753	5	0.071	0.03	1	0	0.0009078	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018128	40	0.0016595	15	0.041	0.003	1	0	0.0007891	1	1	1	0.0008996	0.0008988	-0.000891301808909549	0	15	750	no	-10.1184287184337
Xesp_018130	32	0.0013439	9	0.062	0.027	1	0	0.0005329	2	1	1	0.0005997	0.0007194	0.163823168599265	0.16425803817997	9	750	no	-10.7034714067458
Xesp_018134	44	0.0017382	10	0.052	0.017	1	0	0.0009451	1	1	1	0.0005997	0.0005994	-0.000434869580704414	0	10	750	no	-10.7034714067458
Xesp_018135	26	0.0010278	5	0.041	0.009	1	0	0.0004617	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018136	34	0.0014228	4	0.047	0.007	1	0	0.0006842	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_018140	48	0.0020542	14	0.076	0.036	1	0	0.0006932	1	1	1	0.0008396	0.000839	-0.000700898529058018	0	14	750	no	-10.2180102129194
Xesp_018141	48	0.0018959	12	0.074	0.034	1	0	0.0008007	1	1	1	0.0007197	0.0007192	-0.000646855348350068	0	12	750	no	-10.4403167211969
Xesp_018142	14	0.0006329	2	0.036	0.013	1	0	0.0002828	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_018143	16	0.0007119	3	0.04	0.014	1	0	0.0002443	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018144	11	0.0005934	1	0.033	0.014	1	0	0.0001776	2	0	0	0.0001199	0.0002399	0.301861315166453	0.301861315166453	1	750	no	-13.0258807207973
Xesp_018145	35	0.0014623	11	0.048	0.012	1	0	0.0007909	1	1	1	0.0006597	0.0006593	-0.000546884270248071	0	11	750	no	-10.5659022746354
Xesp_018147	27	0.0010673	3	0.058	0.029	1	0	0.0005099	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018149	39	0.0020158	6	0.06	0.023	1	0	0.0006327	2	1	1	0.0004198	0.0005396	0.197741931777579	0.197918849610617	6	750	no	-11.2180102129194
Xesp_018150	23	0.0010676	9	0.047	0.019	1	0	0.0003055	2	1	1	0.0005997	0.0007194	0.163823168599265	0.16425803817997	9	750	no	-10.7034714067458
Xesp_018151	13	0.0005142	2	0.022	0	1	0	0.0002847	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_018152	113	0.0054015	27	0.091	0.025	1	0	0.0020231	1	1	1	0.0016193	0.0016168	-0.00179104618879863	0	27	750	no	-9.27041399301938
Xesp_018156	12	0.0004746	3	0.012	-0.007	1	0	0.0003409	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018157	12	0.0004746	1	0.033	0.013	1	0	0.0002089	1	0	0	6e-05	6e-05	0	0	1	750	no	-14.0246779737157
Xesp_018158	18	0.0007118	6	0.045	0.022	1	0	0.0002786	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018159	21	0.0008303	8	0.041	0.014	1	0	0.0002709	1	1	1	0.0004798	0.0004796	-0.000329604237127865	0	8	750	no	-11.0252792219181
Xesp_018160	17	0.0006723	0	0.049	0.026	1	0	0.0002068	0	0	0	0	0	0	0	0	750	no	-Inf
Xesp_018161	18	0.0007118	5	0.039	0.016	1	0	0.0002312	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018162	27	0.0010673	4	0.063	0.034	1	0	0.0003403	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_018164	12	0.0005538	3	0.039	0.019	1	0	0.0001551	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018165	63	0.0028034	12	0.09	0.043	1	0	0.0008586	1	1	1	0.0007197	0.0007192	-0.000646855348350068	0	12	750	no	-10.4403167211969
Xesp_018167	40	0.0016595	14	0.031	-0.007	1	0	0.0009299	1	1	1	0.0008396	0.000839	-0.000700898529058018	0	14	750	no	-10.2180102129194
Xesp_018175	14	0.0005537	2	0.035	0.013	1	0	0.0002436	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_018177	18	0.0009492	4	0.029	0.005	1	0	0.0002594	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_018179	27	0.0011465	6	0.038	0.008	1	0	0.000527	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018180	12	0.0004746	4	0.022	0.002	1	0	0.000302	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_018183	38	0.0015015	6	0.062	0.028	1	0	0.00065	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018187	20	0.0009491	5	0.031	0.006	1	0	0.0006685	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018188	20	0.0007908	6	0.014	-0.011	1	0	0.0006025	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018189	30	0.0011858	13	0.015	-0.017	1	0	0.0009482	1	1	1	0.0007797	0.0007791	-0.000736626082964326	0	13	750	no	-10.3247932450182
Xesp_018194	114	0.0046492	37	0.059	-0.00800000000000001	1	0	0.0027953	1	1	1	0.002219	0.0022142	-0.00265088631286096	0	37	750	no	-8.81587461712716
Xesp_018195	22	0.000949	3	0.028	0.001	1	0	0.0006239	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018198	27	0.0011465	5	0.037	0.007	1	0	0.0006045	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018200	36	0.00166	11	0.035	0.003	1	0	0.0007893	2	1	1	0.0007197	0.0008392	0.146831729590213	0.147478584938563	11	750	no	-10.4403167211969
Xesp_018201	38	0.0015015	5	0.061	0.027	1	0	0.0006606	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018202	12	0.0004746	3	0.037	0.018	1	0	0.0002442	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018204	20	0.00087	5	0.036	0.011	1	0	0.0002897	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018206	36	0.0014226	10	0.025	-0.007	1	0	0.00136	1	1	1	0.0005997	0.0005994	-0.000434869580704414	0	10	750	no	-10.7034714067458
Xesp_018207	19	0.0007513	5	0.043	0.015	1	0	0.0003862	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018208	77	0.003117	24	0.07	0.017	1	0	0.0017404	1	1	1	0.0014394	0.0014374	-0.00157318240668838	0	24	750	no	-9.44031672119694
Xesp_018211	50	0.0022913	12	0.062	0.021	1	0	0.0008507	1	1	1	0.0007197	0.0007192	-0.000646855348350068	0	12	750	no	-10.4403167211969
Xesp_018213	89	0.0039053	21	0.069	0.014	1	0	0.0018676	2	1	1	0.0013194	0.0014377	0.0962283126915386	0.0975748086941054	21	750	no	-9.56590227463541
Xesp_018214	41	0.0016198	13	0.021	-0.02	1	0	0.0011539	1	1	1	0.0007797	0.0007791	-0.000736626082964326	0	13	750	no	-10.3247932450182
Xesp_018217	88	0.0036286	22	0.07	0.013	1	0	0.0019871	1	1	1	0.0013194	0.0013178	-0.0013464960025668	0	22	750	no	-9.56590227463541
Xesp_018218	29	0.0011463	7	0.05	0.021	1	0	0.000373	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_018222	37	0.0015412	10	0.053	0.018	1	0	0.0007982	1	1	1	0.0005997	0.0005994	-0.000434869580704414	0	10	750	no	-10.7034714067458
Xesp_018223	32	0.0012647	7	0.045	0.01	1	0	0.0006498	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_018224	11	0.0004351	3	0.013	-0.006	1	0	0.0003773	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_018227	44	0.0018173	13	0.054	0.019	1	0	0.000821	1	1	1	0.0007797	0.0007791	-0.000736626082964326	0	13	750	no	-10.3247932450182
Xesp_018228	16	0.0006328	6	0.031	0.006	1	0	0.0003843	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
orphan_peak_10201	1173	0.0491711	350	0.18	-0.004	1	0	0.0293523	2	2	2	0.0214706	0.0219705	0.032611026582646	-0.0156882103424487	350	750	no	-5.54149368162743
Xesp_018230	247	0.009758	74	0.079	-0.015	1	0	0.0061812	1	1	1	0.004438	0.0044186	-0.00580187823485857	-0.0355193108390902	74	750	no	-7.81587461712716
Xesp_018231	219	0.0093828	63	0.099	0.013	1	0	0.0054638	2	1	1	0.0038383	0.0039438	0.0355074676770231	0	63	750	no	-8.02531680825184
Xesp_018232	295	0.0119334	88	0.094	-0.005	1	0	0.0073754	1	1	1	0.0052777	0.0052501	-0.0070355481272579	-0.0303427158305593	88	750	no	-7.56587493869914
Xesp_018233	238	0.009567	74	0.102	0.013	1	0	0.0054629	2	1	1	0.004498	0.004598	0.0291834288357431	0	74	750	no	-7.79650062354636
Xesp_018235	7561	0.5227849	2100	0.289	-0.078	0.981508387267204	-0.00678637197727616	0.2115028	5	4	4	0.1474151	0.1784714	0.275136345404661	0.0571408599344874	2100	750	no	-2.76204378497707
Xesp_018236	39	0.0016992	6	0.049	0.012	1	0	0.0009262	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018237	17	0.0006723	5	0.036	0.013	1	0	0.00035	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_018238	154	0.0071651	43	0.087	0.018	1	0	0.0035971	2	1	1	0.0026388	0.002752	0.0528390473599446	0.0560755939650157	43	750	no	-8.56590227463541
Xesp_018239	279	0.0113937	62	0.115	0.023	1	0	0.006864	1	1	1	0.0037184	0.0037048	-0.00477701174313392	-0.0409234098661208	62	750	no	-8.07110231080701
Xesp_018241	1169	0.0525098	287	0.202	0.018	1	0	0.0326428	2	2	2	0.0176322	0.0181621	0.0417943146104006	-0.0181661376980102	287	750	no	-5.82564369633765
Xesp_018242	42861	7.1063077	7890	0.691	0.119	0.699657110867486	-0.0410040658839161	0.8999199	8	8	7	0.7512894	0.9988363	0.410691267588456	-0.393455721626858	7890	750	no	-0.412559347573898
Xesp_018243	1115	0.047242	341	0.21	0.038	1	0	0.0240254	2	2	2	0.0208708	0.0212761	0.0272363545270952	-0.0243684861069935	341	750	no	-5.58237028817911
Xesp_018244	1108	4.0710495	46	0.023	-0.152	1	0	0.022277	34	31	28	0.0170925	0.3433173	4.2967498863336	4.24399973280189	46	750	yes	-5.87049276445036
Xesp_018245	141	0.0059443	36	0.071	-0.004	1	0	0.0032796	1	1	1	0.0021591	0.0021545	-0.00259994973140222	0	36	750	no	-8.85535422047579
Xesp_018247	348	0.0163517	94	0.117	0.00800000000000001	1	0	0.0070549	2	2	1	0.0057575	0.0059646	0.0477578495964757	0	94	750	no	-7.44034177864397
orphan_peak_10218	687	0.0342035	197	0.14	-0.00899999999999998	1	0	0.0144542	3	3	2	0.0124745	0.013879	0.149425837259742	0.0996268160263544	197	750	no	-6.32487419881954
Xesp_018248	76909	209.8560533	2879	0.315	-0.247	1	0.253508780569481	1.0876799	72	62	59	1.0748471	15.1554364	3.81713867352637	2.5821440399798	2879	750	yes	0.104131447014138
Xesp_018249	123	0.005002	40	0.057	-0.004	1	0	0.0033376	1	1	1	0.0023989	0.0023933	-0.00289385506037858	0	40	750	no	-8.70341126563476
Xesp_018256	15	0.0006724	4	0.008	-0.015	1	0	0.0003593	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_018257	44	0.0025296	8	0.042	0.007	1	0	0.0009601	2	1	1	0.0005398	0.0006595	0.173705074583617	0.174167792986639	8	750	no	-10.8552874027447
Xesp_018259	99	0.0067516	29	0.034	-0.02	1	0	0.0024886	3	2	1	0.0019192	0.0023954	0.269882825480977	0.272128158421015	29	750	no	-9.0252792219181
Xesp_018261	64	0.0037134	21	0.027	-0.02	1	0	0.0018774	3	2	1	0.0014394	0.0019172	0.333842504420043	0.335415686826732	21	750	no	-9.44031672119694
Xesp_018265	252	0.0104269	72	0.065	-0.034	1	0	0.0064053	2	1	1	0.0043781	0.0044791	0.0302048389467578	-0.000560188071551768	72	750	no	-7.83547937722947
Xesp_018266	321	0.0130955	85	0.108	-0.002	1	0	0.0086019	1	1	1	0.0050978	0.0050721	-0.00676512082867701	-0.0312940327015937	85	750	no	-7.6159095108838
Xesp_018269	153	0.0061762	54	0.063	-0.00799999999999999	1	0	0.0033983	1	1	1	0.0032386	0.0032283	-0.0040945471833154	-0.0461600600296846	54	750	no	-8.27041399301938
Xesp_018270	543	0.0233214	142	0.176	0.041	1	0	0.0107261	2	1	1	0.0085762	0.0086231	0.0075219387492076	-0.0558685023723608	142	750	no	-6.86544573431839
Xesp_018271	12	0.0004746	2	0.018	-0.001	1	0	0.0003728	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_018272	24	0.0009488	6	0.033	0.003	1	0	0.000637	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_018273	216	0.0087121	64	0.076	-0.003	1	0	0.0061768	2	1	1	0.0038983	0.0040033	0.0348533258611374	0	64	750	no	-8.00293916485692
Xesp_018277	587	0.0493615	164	0.083	-0.049	1	0	0.0120566	3	2	2	0.0117548	0.0155758	0.394483832132419	0.340610975834769	164	750	no	-6.41060619705881
Xesp_018279	122	0.0048837	39	0.045	-0.014	1	0	0.0037814	1	1	1	0.002339	0.0023336	-0.00285158338970141	0	39	750	no	-8.73989242297175
Xesp_018280	2213	0.1045194	610	0.303	0.057	1	0	0.0457109	2	2	2	0.0377834	0.0387571	0.0363323808771258	-0.0400770379593012	610	750	no	-4.72610365897399
